Word 1	Word 2	avg_path_similarity	median_path_similarity	avg_wup_similarity	median_wup_similarity	avg_res_similarity	median_res_similarity	avg_jcn_similarity	median_jcn_similarity	avg_lin_similarity	median_lin_similarity
coniglio	elefante	0.06903772378516623	0.05555555555555555	0.22429848019807974	0.14945652173913043	1.2701953137945103	0.6143639493869085	0.018498727914666478	1e-300	0.09246088046116575	1.0040723644132959e-300
coniglio	gatto	0.07213740239378783	0.06666666666666667	0.2310988263542443	0.18181818181818182	1.2798053439744497	0.6143639493869085	0.012751651459573375	1e-300	0.05347663422955206	1.228727898773817e-300
coniglio	leone	0.07641551157176157	0.07417582417582418	0.2813330496425897	0.2426470588235294	1.2786035027756004	0.6143639493869085	0.00885103606982931	7.5e-301	0.04532231096853698	9.215459240803627e-301
coniglio	maiale	0.07438359964482258	0.07142857142857142	0.22639150965800722	0.20526315789473684	1.0092252308860172	0.6143639493869085	0.0118769919408323	1e-300	0.045451112174533286	1.228727898773817e-300
coniglio	mucca	0.07116309196703596	0.06274509803921569	0.2491163870851371	0.16025641025641024	1.6735289587157556	0.6143639493869085	0.023952655325158386	1e-300	0.11383531926542605	1.228727898773817e-300
coniglio	serpente	0.0817209361738193	0.08333333333333333	0.22737357991408838	0.2	0.9065292976879802	0.6143639493869085	0.008504861074727005	5e-301	0.03411712460139378	6.143639493869085e-301
coniglio	tigre	0.07945075757575759	0.08712121212121213	0.30928150185646436	0.22028985507246376	1.6489224224072112	0.6143639493869085	0.025910678877103077	1e-300	0.11618349227673073	1.228727898773817e-300
coniglio	topo	0.0756579221217379	0.06904761904761905	0.21521573564835894	0.17028985507246375	0.9479478242749002	0.6143639493869085	0.012911166404049174	1e-300	0.042891191381685685	6.143639493869085e-301
coniglio	poltrona	0.059027777777777776	0.059027777777777776	0.2096623912722984	0.20050125313283207	0.8661060584508541	0.6143639493869085	0.019837308168390126	1e-300	0.04672168446841046	1.228727898773817e-300
coniglio	letto	0.07619148104680373	0.07142857142857142	0.20337559458953527	0.2	0.6891374058603477	0.6143639493869085	0.008542451769683062	1e-300	0.01876949935119992	1.228727898773817e-300
coniglio	scopa	0.06857257207876402	0.06458333333333333	0.20079057294988106	0.18614718614718614	0.791079739891866	0.6143639493869085	0.005195843687154426	1e-300	0.012305807320641694	6.143639493869085e-301
coniglio	sedia	0.06537599596948336	0.06458333333333333	0.18986325247322208	0.16783216783216784	0.6838912257552614	0.6143639493869085	0.013912523634596578	1e-300	0.02810549310605901	1.228727898773817e-300
camicia	coniglio	0.07189869706317074	0.06904761904761905	0.1868546245729413	0.17142857142857143	0.6495795438381405	0.6143639493869085	0.015800258596892863	1e-300	0.03689289786276014	1.228727898773817e-300
armadio	coniglio	0.0749567562067562	0.07417582417582418	0.19240290340371102	0.18181818181818182	0.4619057594953458	0.6143639493869085	0.011749557749936147	1e-300	0.01542994160075651	7.794168300527747e-301
coniglio	pettine	0.07126290417262662	0.06904761904761905	0.18021180359262118	0.16783216783216784	0.5367909376155194	0.6143639493869085	0.005938430458115918	1e-300	0.010719883568202354	6.968903897198416e-301
coniglio	giacca	0.07323386660516248	0.06666666666666667	0.22010957468765188	0.2	1.1155123953528585	0.6143639493869085	0.010268201538330971	1e-300	0.024248641195068324	1.228727898773817e-300
coniglio	pennello	0.06696428571428571	0.06696428571428571	0.2317449634315969	0.22291021671826625	0.8661060584508541	0.6143639493869085	6.666666666666667e-301	5e-301	1.322636150643769e-300	6.143639493869085e-301
coniglio	spada	0.06274509803921569	0.06274509803921569	0.22013888888888888	0.2111111111111111	0.8661060584508541	0.6143639493869085	0.02089070804763805	1e-300	0.048839185391786256	1.228727898773817e-300
coniglio	gomma	0.07717545351473923	0.07142857142857142	0.2356379413606881	0.21052631578947367	1.558489410327149	0.6143639493869085	0.0033388049026922655	5e-301	0.0038497839759384545	1.9839542259656535e-300
coniglio	pastello	0.06897321428571429	0.06696428571428571	0.18187706536744092	0.1575757575757576	0.6495795438381405	0.6143639493869085	6.25e-301	5e-301	9.919771129828267e-301	6.143639493869085e-301
coniglio	penna	0.0681712962962963	0.0625	0.22377387717002736	0.21052631578947367	1.0512301585885415	0.6143639493869085	0.007383608524761009	1e-300	0.017406166842050926	1.228727898773817e-300
coniglio	quaderno	0.05987103174603174	0.059027777777777776	0.211616067733984	0.20050125313283207	0.8661060584508541	0.6143639493869085	0.009309963707944955	1e-300	0.022117475904605177	1.228727898773817e-300
coniglio	tenda	0.07347428400059978	0.07179487179487179	0.2104407166907167	0.2111111111111111	0.7423766215293035	0.6143639493869085	0.01679982495942876	1e-300	0.039622350903827104	1.228727898773817e-300
coniglio	vaso	0.06274509803921569	0.06274509803921569	0.22013888888888888	0.2111111111111111	0.8661060584508541	0.6143639493869085	0.020794129628760344	1e-300	0.048646351126978925	1.228727898773817e-300
gabbiano	passero	0.1125	0.1125	0.7151979565772669	0.7151979565772669	6.937446111342273	6.937446111342273	0.05177791121330098	0.05177791121330098	0.294815048096595	0.294815048096595
elefante	gabbiano	0.06628787878787878	0.06628787878787878	0.36142857142857143	0.36142857142857143	2.598840968616299	2.598840968616299	0.041536713747391936	0.041536713747391936	0.23169898767714397	0.23169898767714397
gabbiano	gatto	0.06156056808688386	0.054093567251461985	0.32878128767783943	0.3138461538461539	2.1743764428649905	1.596320929766955	0.03097065287348931	1e-300	0.14573231863341998	3.19264185953391e-300
gabbiano	leone	0.0714366515837104	0.07179487179487179	0.4640012161751292	0.4916387959866221	2.5032463053760172	1.823051582955165	0.020091603822474925	1e-300	0.11379273924674964	3.6461031659103297e-300
gabbiano	maiale	0.06136300824123321	0.0625	0.3276868934382283	0.34782608695652173	2.2343362065425967	1.823051582955165	0.033445932240375745	0.02605215625418818	0.136464091292911	0.07982405846212431
gabbiano	mucca	0.06865530303030304	0.06458333333333333	0.440154048849701	0.5034965034965035	4.072805152473454	5.197681937232598	0.05824699399301936	0.07612577176212458	0.3159902029806404	0.4417633883485541
gabbiano	serpente	0.06569307885097359	0.05964912280701754	0.2909888357256778	0.24880382775119617	2.034777572902912	1.369590276578745	0.022910986095019167	1e-300	0.10871082186325938	2.73918055315749e-300
gabbiano	tigre	0.08012820512820512	0.08012820512820512	0.5608695652173913	0.5608695652173913	3.5103667600938815	3.5103667600938815	0.0632069405309113	0.0632069405309113	0.29835444588802135	0.29835444588802135
gabbiano	topo	0.0626162554335929	0.05572755417956656	0.29501512979773853	0.21666666666666667	2.097580949191627	1.596320929766955	0.03444015323057184	0.021248096443919874	0.12439131983970385	3.19264185953391e-300
gabbiano	poltrona	0.05263157894736842	0.05263157894736842	0.3076923076923077	0.3076923076923077	1.369590276578745	1.369590276578745	0.0526299732487016	0.0526299732487016	0.1259986552023619	0.1259986552023619
gabbiano	letto	0.05668493443261246	0.05555555555555555	0.22606673519717002	0.2608695652173913	1.2693951974699433	1.2693951974699433	0.02724352491015396	0.025771389233703763	0.06085576221330212	0.053781647363891794
gabbiano	scopa	0.05759803921568627	0.058823529411764705	0.285958485958486	0.3333333333333333	1.6718978141630252	1.823051582955165	0.016925863539173542	1e-300	0.040701821112805826	3.6461031659103297e-300
gabbiano	sedia	0.053238686779059456	0.05555555555555555	0.2425108225108225	0.32	1.1863644825382802	1.369590276578745	0.04179066379131109	0.04809463683080774	0.0856512496180625	0.11640474514160028
camicia	gabbiano	0.054411764705882354	0.054411764705882354	0.21428571428571427	0.21428571428571427	1.369590276578745	1.369590276578745	0.055494664275988946	0.055494664275988946	0.13195190814256158	0.13195190814256158
armadio	gabbiano	0.05469556243550052	0.05263157894736842	0.17777777777777778	0.1	0.456530092192915	0.0	0.0315419836475897	0.04249619288783975	0.04165024988715356	0.0
gabbiano	pettine	0.05198405019902698	0.05131578947368421	0.17498682476943347	0.13695652173913042	0.7935816903862614	0.6143639493869085	0.019123005324515153	1e-300	0.03486434422627592	2.73918055315749e-300
gabbiano	giacca	0.05500945992432061	0.05555555555555555	0.24046657494189372	0.3076923076923077	1.2185450111403777	1.369590276578745	0.030942286124138397	0.04809463683080774	0.0742409999044817	0.11640474514160028
gabbiano	pennello	0.058823529411764705	0.058823529411764705	0.3333333333333333	0.3333333333333333	1.369590276578745	1.369590276578745	1e-300	1e-300	2.73918055315749e-300	2.73918055315749e-300
gabbiano	spada	0.05555555555555555	0.05555555555555555	0.32	0.32	1.369590276578745	1.369590276578745	0.055086458207261615	0.055086458207261615	0.13110855508327826	0.13110855508327826
gabbiano	gomma	0.05473768454750322	0.058823529411764705	0.22063492063492066	0.16666666666666666	1.0674997457020106	1.369590276578745	0.009561830349398323	1e-300	0.011097000641189824	2.73918055315749e-300
gabbiano	pastello	0.05322128851540616	0.05322128851540616	0.2121212121212121	0.2121212121212121	1.369590276578745	1.369590276578745	1e-300	1e-300	2.73918055315749e-300	2.73918055315749e-300
gabbiano	penna	0.07076514816452896	0.058823529411764705	0.3655677655677656	0.3333333333333333	2.9692451364322365	1.369590276578745	0.02091103131389512	1e-300	0.050099752663304055	1.8735729151692406e-299
gabbiano	quaderno	0.05322128851540616	0.05322128851540616	0.30952380952380953	0.30952380952380953	1.369590276578745	1.369590276578745	0.02487662195108205	0.02487662195108205	0.05996882113975129	0.05996882113975129
gabbiano	tenda	0.05833333333333333	0.0625	0.2636300897170462	0.34782608695652173	1.369590276578745	1.369590276578745	0.052058743003364695	0.052058743003364695	0.12477503937610787	0.12477503937610787
gabbiano	vaso	0.05555555555555555	0.05555555555555555	0.32	0.32	1.369590276578745	1.369590276578745	0.054862490554259735	0.054862490554259735	0.1306451417070443	0.1306451417070443
elefante	passero	0.07902432712215321	0.07380952380952381	0.3902272727272727	0.3787878787878788	2.598840968616299	2.598840968616299	0.020768356873695968	1e-300	0.11584949383857199	5.197681937232598e-300
gatto	passero	0.07122691850633027	0.0625	0.3569907003303153	0.3405797101449275	2.1743764428649905	1.596320929766955	0.015485326436744655	1e-300	0.07286615931670999	2.73918055315749e-300
leone	passero	0.08425550144300145	0.08333333333333333	0.5045067196408631	0.5335968379446641	2.5032463053760177	1.823051582955165	0.010045801911237462	1e-300	0.05689636962337482	2.9922517013163064e-300
maiale	passero	0.07049811452546231	0.06904761904761905	0.35638446192960344	0.3904761904761905	2.234336206542597	1.823051582955165	0.016722966120187872	1e-300	0.0682320456464555	3.6461031659103297e-300
mucca	passero	0.0815713161107898	0.07417582417582418	0.4746819892064457	0.5421195652173914	4.072805152473454	5.197681937232598	0.02912349699650968	1e-300	0.1579951014903202	1.0395363874465196e-299
passero	serpente	0.07700736763236762	0.06696428571428571	0.3197216810285107	0.27192982456140347	2.034777572902912	1.369590276578745	0.011455493047509584	1e-300	0.05435541093162969	2.080725909838724e-300
passero	tigre	0.09633838383838383	0.09545454545454546	0.6082027168234064	0.6103448275862069	3.5103667600938815	3.5103667600938815	0.03160347026545565	0.02514405464984901	0.14917722294401067	0.07747275171374428
passero	topo	0.07313172079038953	0.0625	0.3218231274665519	0.23273657289002558	2.0975809491916273	1.596320929766955	0.01722007661528592	1e-300	0.062195659919851924	2.2811160680563273e-300
passero	poltrona	0.059027777777777776	0.059027777777777776	0.3339130434782609	0.3339130434782609	1.369590276578745	1.369590276578745	0.0263149866243508	0.0263149866243508	0.06299932760118095	0.06299932760118095
letto	passero	0.06432883108133167	0.0625	0.24896094318627635	0.2792207792207792	1.2693951974699433	1.2693951974699433	0.013621762455076979	1e-300	0.03042788110665106	2.5387903949398864e-300
passero	scopa	0.06551904364984859	0.06458333333333333	0.3114278282104369	0.36438923395445133	1.6718978141630247	1.823051582955165	0.008462931769586771	1e-300	0.020350910556402913	3.19264185953391e-300
passero	sedia	0.060054814466579176	0.058823529411764705	0.2643752945322086	0.3333333333333333	1.18636448253828	1.369590276578745	0.020895331895655546	1e-300	0.04282562480903126	2.73918055315749e-300
camicia	passero	0.061345919946926133	0.06066176470588235	0.23497239475500345	0.22946859903381642	1.369590276578745	1.369590276578745	0.027747332137994473	0.027747332137994473	0.06597595407128079	0.06597595407128079
armadio	passero	0.06167328042328043	0.0625	0.19576648355757253	0.11764705882352941	0.456530092192915	0.0	0.01577099182379485	1e-300	0.02082512494357678	0.0
passero	pettine	0.058324531680741296	0.05718954248366013	0.19228845662458868	0.1497326203208556	0.7935816903862614	0.6143639493869085	0.009561502662257576	1e-300	0.01743217211313796	1.299159087676281e-300
giacca	passero	0.06210460567492853	0.06066176470588235	0.2633036442508493	0.32666666666666666	1.2185450111403777	1.369590276578745	0.015471143062069198	1e-300	0.03712049995224085	2.73918055315749e-300
passero	pennello	0.06696428571428571	0.06696428571428571	0.36438923395445133	0.36438923395445133	1.369590276578745	1.369590276578745	7.5e-301	7.5e-301	2.0543854148681177e-300	2.0543854148681177e-300
passero	spada	0.06274509803921569	0.06274509803921569	0.3484848484848485	0.3484848484848485	1.369590276578745	1.369590276578745	0.027543229103630808	0.027543229103630808	0.06555427754163913	0.06555427754163913
gomma	passero	0.061777210884353735	0.0625	0.24207174860790998	0.19047619047619047	1.0674997457020103	1.369590276578745	0.0047809151746991616	1e-300	0.005548500320594912	1.369590276578745e-300
passero	pastello	0.05987103174603174	0.059027777777777776	0.23231993026043368	0.22654462242562928	1.369590276578745	1.369590276578745	7.5e-301	7.5e-301	2.0543854148681177e-300	2.0543854148681177e-300
passero	penna	0.07746362433862433	0.0625	0.384817704011853	0.34782608695652173	2.4831614435314506	1.369590276578745	0.01045551565694756	1e-300	0.025049876331652027	2.73918055315749e-300
passero	quaderno	0.05987103174603174	0.059027777777777776	0.33626869105129975	0.3339130434782609	1.369590276578745	1.369590276578745	0.012438310975541026	1e-300	0.029984410569875646	2.73918055315749e-300
passero	tenda	0.06643909925643672	0.06666666666666667	0.2897306397306398	0.36363636363636365	1.369590276578745	1.369590276578745	0.026029371501682348	0.02487662195108205	0.062387519688053936	0.05996882113975129
passero	vaso	0.06274509803921569	0.06274509803921569	0.3484848484848485	0.3484848484848485	1.369590276578745	1.369590276578745	0.027431245277129868	0.027431245277129868	0.06532257085352215	0.06532257085352215
elefante	gatto	0.07118588110301328	0.0625	0.2563524878550454	0.12549019607843137	1.2503449432817453	0.30718197469345426	0.018343159429310273	1e-300	0.08208683478398285	6.143639493869085e-301
elefante	leone	0.07760820674423616	0.06904761904761905	0.3249042950513539	0.21666666666666667	1.3035413047764925	0.5846000591805708	0.01188924257050725	1e-300	0.06454794228474661	1.1692001183611415e-300
elefante	maiale	0.06818738179032297	0.06458333333333333	0.24274302685809396	0.1213235294117647	1.151780204663621	0.6847951382893726	0.018881272906969924	1e-300	0.07527165479687253	1.369590276578745e-300
elefante	mucca	0.08490327755033637	0.058823529411764705	0.3211844248941023	0.1111111111111111	2.1748509818060175	0.9115257914775825	0.035169528108551694	1e-300	0.17966397080926175	1.8230515829551648e-300
elefante	serpente	0.0713721327691916	0.06904761904761905	0.22161183791698497	0.13333333333333333	1.017388786451456	0.30718197469345426	0.013104744158738182	1e-300	0.05766812030038615	6.143639493869085e-301
elefante	tigre	0.08898809523809524	0.08571428571428572	0.39261904761904765	0.35238095238095235	1.8590196842239086	0.9115257914775825	0.035614991498039206	0.02661442539882749	0.16574041432627512	0.08126684382669722
elefante	topo	0.07421778988275152	0.06274509803921569	0.23794074336122392	0.12916666666666665	1.1981357304408942	0.3897084150263874	0.020161687933602006	1e-300	0.07089357466506593	7.794168300527747e-301
elefante	poltrona	0.054411764705882354	0.054411764705882354	0.21428571428571427	0.21428571428571427	0.6847951382893726	0.6847951382893726	0.02792989112383486	0.02792989112383486	0.06635242771381551	0.06635242771381551
elefante	letto	0.06391255323888093	0.0625	0.18407163977874397	0.125	0.6346975987349717	0.5846000591805708	0.014492695483256816	1e-300	0.032123468969047726	1.1692001183611415e-300
elefante	scopa	0.061263736263736254	0.06111111111111111	0.20955730234677605	0.11513157894736842	0.8359489070815126	0.6847951382893726	0.008962927658659157	1e-300	0.02139888332968379	1.8230515829551648e-300
elefante	sedia	0.059184419381787805	0.059027777777777776	0.20024159445346681	0.11145510835913312	0.7711639528863654	0.6847951382893726	0.022186838618930192	1e-300	0.0451663626157243	1.369590276578745e-300
camicia	elefante	0.0611111111111111	0.06111111111111111	0.17479066985645933	0.11513157894736842	0.6847951382893726	0.6847951382893726	0.029548839804000897	0.029548839804000897	0.06966266917776175	0.06966266917776175
armadio	elefante	0.06775599128540305	0.06274509803921569	0.20407584618110933	0.18888888888888888	0.4880706561140491	0.3897084150263874	0.016645664403522643	1e-300	0.02192382457094923	3.897084150263874e-301
elefante	pettine	0.060561842859153225	0.058823529411764705	0.16610188038879653	0.11437908496732026	0.5747725568103561	0.30718197469345426	0.010093807973347618	1e-300	0.018316675739903487	6.143639493869085e-301
elefante	giacca	0.061152163294467585	0.06066176470588235	0.194937885354544	0.13392857142857142	0.6872141885754665	0.6968903897198417	0.01640351824218583	1e-300	0.03906391814185788	1.0040723644132959e-300
elefante	pennello	0.06111111111111111	0.06111111111111111	0.23444976076555024	0.23444976076555024	0.6847951382893726	0.6847951382893726	7.5e-301	7.5e-301	1.369590276578745e-300	1.369590276578745e-300
elefante	spada	0.05756578947368421	0.05756578947368421	0.22391304347826085	0.22391304347826085	0.6847951382893726	0.6847951382893726	0.029317483944335195	0.029317483944335195	0.06919271749114601	0.06919271749114601
elefante	gomma	0.062130641730376364	0.058823529411764705	0.19240182332287595	0.16783216783216784	0.6896332388615602	0.6968903897198417	0.005045947095238959	1e-300	0.005838126524209097	1.3937807794396832e-300
elefante	pastello	0.05933845029239766	0.059027777777777776	0.17163664508865747	0.11145510835913312	0.6847951382893726	0.6847951382893726	7.5e-301	7.5e-301	1.369590276578745e-300	1.369590276578745e-300
elefante	penna	0.06352566279036866	0.058823529411764705	0.2382482209713331	0.12222222222222222	1.067604304354758	0.6847951382893726	0.011093184651065364	1e-300	0.02637571805051614	1.369590276578745e-300
elefante	quaderno	0.05507708665603403	0.054093567251461985	0.21588708774063464	0.20647773279352227	0.6847951382893726	0.6847951382893726	0.0131574933121754	1e-300	0.03149966380059047	1.369590276578745e-300
elefante	tenda	0.06378773731714908	0.06274509803921569	0.20239835700362016	0.11805555555555555	0.6847951382893726	0.6847951382893726	0.027611843125026465	0.0263149866243508	0.06567958511268973	0.06299932760118095
elefante	vaso	0.05756578947368421	0.05756578947368421	0.22391304347826085	0.22391304347826085	0.6847951382893726	0.6847951382893726	0.029190641308658626	0.029190641308658626	0.06893462695321198	0.06893462695321198
gatto	leone	0.10217090619219102	0.08012820512820512	0.364079088457478	0.3582887700534759	1.93753922162946	1.369590276578745	0.04711582305303515	1e-300	0.0625443574477701	2.1208514411943605e-300
gatto	maiale	0.0824595688395998	0.07417582417582418	0.2880131805128594	0.2361111111111111	1.4881998735304491	1.369590276578745	0.013318335990027708	1e-300	0.04724433322741869	2.73918055315749e-300
gatto	mucca	0.07547112201523967	0.06666666666666667	0.3028225649567752	0.19617224880382775	1.8660766213149462	1.596320929766955	0.024232863251539727	1e-300	0.10372194446128122	2.73918055315749e-300
gatto	serpente	0.08828129488975078	0.08333333333333333	0.26640856521434325	0.21637426900584794	1.0918177751860585	1.1692001183611416	0.009801617272203538	1e-300	0.0321075215700027	1.228727898773817e-300
gatto	tigre	0.11822617148932942	0.08712121212121213	0.4093439197926494	0.4327485380116959	2.35350707154074	1.823051582955165	0.07136023672657553	1e-300	0.15441466307422694	3.6977507740717384e-300
gatto	topo	0.08410603834390683	0.07417582417582418	0.26287214807879317	0.15384615384615385	1.249363502691051	1.369590276578745	0.015121920896100935	1e-300	0.039554815717177144	1.369590276578745e-300
gatto	poltrona	0.06924963924963926	0.06666666666666667	0.3081919191919192	0.32	1.6228577013617675	1.369590276578745	0.023128901637533887	1e-300	0.05418174554170502	6.89013655519225e-300
gatto	letto	0.08224314220087023	0.07692307692307693	0.24598350254658177	0.2222222222222222	1.0370216206852496	1.1692001183611416	0.011790170493515646	1e-300	0.022784532345510724	2.338400236722283e-300
gatto	scopa	0.07570482733640628	0.06666666666666667	0.2592490258757858	0.18218623481781376	1.2240844028437237	1.369590276578745	0.008101726235546508	1e-300	0.014933572393465594	1.596320929766955e-300
gatto	sedia	0.07567477248536515	0.07142857142857142	0.25695390002506907	0.14835164835164835	1.3025276471598881	1.369590276578745	0.01777981034598417	1e-300	0.03382051858737294	2.73918055315749e-300
camicia	gatto	0.07750429395166238	0.07692307692307693	0.23220432569554253	0.14835164835164835	1.1079493227199766	1.369590276578745	0.024275617922921818	1e-300	0.04571490161041534	3.862974362327684e-300
armadio	gatto	0.08177788098840733	0.07692307692307693	0.22142566561330865	0.16666666666666666	0.605903969624987	0.0	0.013646947805561716	1e-300	0.01788825032488978	0.0
gatto	pettine	0.07788263268080538	0.07142857142857142	0.21447649478331604	0.15384615384615385	0.8450411149677094	0.6143639493869085	0.010250808984734726	1e-300	0.012951355165121043	1.228727898773817e-300
gatto	giacca	0.07872446261046437	0.07692307692307693	0.259983323033224	0.2222222222222222	1.2513224015704052	1.369590276578745	0.013366560507544962	1e-300	0.028956912728890196	2.6162823194532144e-300
gatto	pennello	0.08528452541610436	0.07692307692307693	0.3510313828048382	0.34782608695652173	1.7381723861215153	1.369590276578745	6.875000000000001e-301	5e-301	2.2517687398385445e-300	2.73918055315749e-300
gatto	spada	0.08357789269553975	0.07142857142857142	0.3435294117647059	0.3333333333333333	1.8717290345524864	1.369590276578745	0.024407623198358788	1e-300	0.056721455791799005	8.881107220718003e-300
gatto	gomma	0.08140376454839082	0.07692307692307693	0.2537642333181051	0.2	1.2808663743837814	0.7794168300527748	0.003939038980309422	7.5e-301	0.004532341462442165	1.4642119683421473e-300
gatto	pastello	0.07666640441601742	0.07417582417582418	0.2372459975599698	0.14285714285714285	1.298286161089414	1.369590276578745	7.000000000000001e-301	5e-301	1.7091632440630375e-300	2.0543854148681177e-300
gatto	penna	0.07620129230448587	0.07692307692307693	0.29720238156622597	0.28500000000000003	1.5146750675098422	1.369590276578745	0.010153675894927073	1e-300	0.020502009493499434	2.6162823194532144e-300
gatto	quaderno	0.06939242466601465	0.0625	0.3051141743247005	0.322061191626409	1.561554519760743	1.369590276578745	0.010829040189625518	1e-300	0.02560463544299147	2.73918055315749e-300
gatto	tenda	0.08225410067515332	0.08333333333333333	0.2733203062847025	0.2222222222222222	1.2119315122085288	1.369590276578745	0.02030557367534732	1e-300	0.047637288046297424	2.73918055315749e-300
gatto	vaso	0.07718900380665086	0.07142857142857142	0.3330532212885154	0.3333333333333333	1.8572291703196262	1.369590276578745	0.024290151620072375	1e-300	0.05648984254393709	8.76510830685512e-300
leone	maiale	0.08909736944437668	0.08333333333333333	0.3583620941405188	0.36397058823529416	1.724201804681427	1.596320929766955	0.009135385644560259	1e-300	0.03690506648645204	2.5387903949398864e-300
leone	mucca	0.0857612006049506	0.07417582417582418	0.4066655523857728	0.43766578249336874	2.3046264890894226	1.823051582955165	0.01684755793800982	1e-300	0.08810813284716527	3.6461031659103297e-300
leone	serpente	0.09826842108914477	0.09090909090909091	0.33615286338861183	0.3157894736842105	1.4612034716621418	1.1692001183611416	0.006221776934901129	5e-301	0.028199759735299545	1.369590276578745e-300
leone	tigre	0.15457516339869282	0.09722222222222221	0.5651534630510603	0.5217391304347826	2.7213102766413915	1.823051582955165	0.05600370793713662	1e-300	0.13113208384694114	3.726354228621603e-300
leone	topo	0.09353031342582425	0.08012820512820512	0.3177782299375044	0.2409090909090909	1.4065723986849061	1.369590276578745	0.009701760283592835	1e-300	0.034735256504644235	1.6364464611225914e-300
leone	poltrona	0.06988866396761134	0.07179487179487179	0.35642865906023796	0.3484848484848485	1.319492737024344	1.369590276578745	0.013655655978916818	1e-300	0.03253707077446734	2.73918055315749e-300
leone	letto	0.08762550369703859	0.08333333333333333	0.3064631495084397	0.32	1.5553936181924741	1.1692001183611416	0.0070792700549658725	1e-300	0.015738035085358877	2.338400236722283e-300
leone	scopa	0.08029347694788871	0.08012820512820512	0.32654842015270746	0.3333333333333333	1.5462233902125542	1.596320929766955	0.0043858311040584665	7.5e-301	0.010499887933530157	2.080725909838724e-300
leone	sedia	0.07698301690697563	0.07142857142857142	0.28651203371791606	0.32	1.1316384918470657	1.369590276578745	0.010845879153134372	1e-300	0.022136559094487494	2.5387903949398864e-300
camicia	leone	0.07779083661436603	0.08012820512820512	0.2660007272139625	0.25	1.319492737024344	1.369590276578745	0.014428679211839678	1e-300	0.03412750507545262	2.73918055315749e-300
armadio	leone	0.08355216048714499	0.08712121212121213	0.23499560080442436	0.18333333333333335	0.43983091234144805	0.0	0.008155830400600734	1e-300	0.010752543655689353	0.0
leone	pettine	0.07668754211904366	0.07692307692307693	0.2306791311375542	0.17786561264822134	0.7735426745645011	0.6143639493869085	0.004945280350378951	1e-300	0.008989984115296248	1.228727898773817e-300
giacca	leone	0.07929674123974213	0.08333333333333333	0.2985763102054229	0.32666666666666666	1.178466979496857	1.369590276578745	0.00802328245856552	1e-300	0.01916167957230417	2.5387903949398864e-300
leone	pennello	0.08166392431098314	0.08391608391608392	0.3947303921568628	0.3875	1.319492737024344	1.369590276578745	6.25e-301	5e-301	1.6618903061690304e-300	1.369590276578745e-300
leone	spada	0.07530663780663781	0.07738095238095238	0.37458450046685343	0.3669467787114846	1.319492737024344	1.369590276578745	0.014318331744922527	1e-300	0.03390189874982664	2.73918055315749e-300
gomma	leone	0.08071550513224553	0.07692307692307693	0.282266315617156	0.26785714285714285	1.0374412219693698	1.1692001183611416	0.002472389557862698	5e-301	0.002863890131904372	1.299159087676281e-300
leone	pastello	0.07514972772325713	0.07692307692307693	0.2614417445299798	0.24358974358974358	1.319492737024344	1.369590276578745	6.25e-301	5e-301	1.6618903061690304e-300	1.369590276578745e-300
leone	penna	0.07977018037002558	0.07692307692307693	0.3653377936562921	0.375	1.556243450694679	1.369590276578745	0.0054244877748185665	1e-300	0.012935175531499648	2.338400236722283e-300
leone	quaderno	0.07139918904624787	0.06904761904761905	0.35986519607843137	0.35416666666666663	1.319492737024344	1.369590276578745	0.006441291947827831	1e-300	0.015461462412191249	2.5387903949398864e-300
leone	tenda	0.08412999037999037	0.08333333333333333	0.3239034738462656	0.3739130434782609	1.319492737024344	1.369590276578745	0.013502921509980486	1e-300	0.03221242008595841	2.73918055315749e-300
leone	vaso	0.07530663780663781	0.07738095238095238	0.37458450046685343	0.3669467787114846	1.319492737024344	1.369590276578745	0.014257815727545725	1e-300	0.03377797291111786	2.73918055315749e-300
maiale	mucca	0.08093887222218761	0.06904761904761905	0.30342849371168024	0.24814814814814815	2.5717907878733604	1.823051582955165	0.026655636107595238	1e-300	0.09535122708178866	3.6461031659103297e-300
maiale	serpente	0.095335390312493	0.08333333333333333	0.27992770029846015	0.2361111111111111	1.0922329071366237	1.1692001183611416	0.007568172437663562	1e-300	0.026384606806596766	1.369590276578745e-300
maiale	tigre	0.0921727906119031	0.08712121212121213	0.38813808240155434	0.452991452991453	2.007791877422952	1.823051582955165	0.03132530818467453	0.02605215625418818	0.11485183391072747	0.07982405846212431
maiale	topo	0.08724920354779313	0.07692307692307693	0.2671336407214572	0.16025641025641024	1.1836771999578488	1.369590276578745	0.013297250294062868	1e-300	0.03255827101890694	1.6364464611225914e-300
maiale	poltrona	0.0733523623874501	0.06666666666666667	0.3205652559502337	0.34782608695652173	1.9028022449433408	1.369590276578745	0.029289777062953954	0.027311311957833637	0.06911164888041761	0.06507414154893468
letto	maiale	0.09082180352026345	0.08333333333333333	0.2641401155356514	0.2222222222222222	1.124968319742318	1.1692001183611416	0.011605423805150677	1e-300	0.025546074548422733	2.338400236722283e-300
maiale	scopa	0.08205398269123759	0.07692307692307693	0.27697138196801674	0.2	1.3116494683173479	1.369590276578745	0.007035931795170133	1e-300	0.016692785485624296	2.2811160680563273e-300
